"FinancialYear","HBR","HBRQF","SIMD","Dataset","DatasetQF","DischargeCount","DischargeCountQF","DischargeRates","DischargeRatesQF","PatientsCount","PatientCountQF","PatientsRates","PatientRatesQF","HospitalResidentsCount","HospitalResidentsCountQF","HospitalResidentsRates","HospitalResidentsRatesQF"
"2015/16","S92000003","d",1,"Total","d","14210"," ","1323.79"," ","7940"," ","739.68"," ","960"," ","89.43"," "
"2015/16","S92000003","d",2,"Total","d","10150"," ","945.76"," ","5860"," ","546.03"," ","750"," ","69.88"," "
"2015/16","S92000003","d",3,"Total","d","7530"," ","702.4"," ","4500"," ","419.76"," ","770"," ","71.83"," "
"2015/16","S92000003","d",4,"Total","d","5370"," ","497.92"," ","3240"," ","300.42"," ","560"," ","51.92"," "
"2015/16","S92000003","d",5,"Total","d","4350"," ","404.34"," ","2560"," ","237.96"," ","380"," ","35.32"," "
"2016/17","S08000015"," ",1,"Total","d","1380"," ","1210.05"," ","780"," ","683.94"," ","90"," ","78.92"," "
"2016/17","S08000015"," ",2,"Total","d","710"," ","789.9"," ","430"," ","478.39"," ","80"," ","89"," "
"2016/17","S08000015"," ",3,"Total","d","290"," ","454.23"," ","190"," ","297.6"," ","20"," ","31.33"," "
"2016/17","S08000015"," ",4,"Total","d","200"," ","375.94"," ","130"," ","244.36"," ","10"," ","18.8"," "
"2016/17","S08000015"," ",5,"Total","d","190"," ","383.18"," ","130"," ","262.18"," ","10"," ","20.17"," "
"2016/17","S08000016"," ",1,"Total","d","60"," ","904.16"," ","50"," ","753.47"," ","0"," ","0"," "
"2016/17","S08000016"," ",2,"Total","d","210"," ","1164.53"," ","120"," ","665.45"," ","10"," ","55.45"," "
"2016/17","S08000016"," ",3,"Total","d","260"," ","683.01"," ","170"," ","446.58"," ","20"," ","52.54"," "
"2016/17","S08000016"," ",4,"Total","d","150"," ","369.19"," ","110"," ","270.74"," ","20"," ","49.22"," "
"2016/17","S08000016"," ",5,"Total","d","60"," ","537.44"," ","30"," ","268.72"," ","0"," ","0"," "
"2016/17","S08000017"," ",1,"Total","d","260"," ","2088.52"," ","100"," ","803.28"," ","10"," ","80.33"," "
"2016/17","S08000017"," ",2,"Total","d","470"," ","1129.26"," ","170"," ","408.46"," ","20"," ","48.05"," "
"2016/17","S08000017"," ",3,"Total","d","490"," ","885.42"," ","230"," ","415.61"," ","30"," ","54.21"," "
"2016/17","S08000017"," ",4,"Total","d","200"," ","751.4"," ","80"," ","300.56"," ","10"," ","37.57"," "
"2016/17","S08000017"," ",5,"Total","d","90"," ","667.01"," ","40"," ","296.45"," ","10"," ","74.11"," "
"2016/17","S08000029"," ",1,"Total","d","850"," ","1145.29"," ","500"," ","673.7"," ","50"," ","67.37"," "
"2016/17","S08000029"," ",2,"Total","d","790"," ","1061.34"," ","440"," ","591.13"," ","90"," ","120.91"," "
"2016/17","S08000029"," ",3,"Total","d","640"," ","806.09"," ","390"," ","491.21"," ","40"," ","50.38"," "
"2016/17","S08000029"," ",4,"Total","d","340"," ","536.39"," ","200"," ","315.52"," ","20"," ","31.55"," "
"2016/17","S08000029"," ",5,"Total","d","310"," ","392.92"," ","190"," ","240.82"," ","30"," ","38.02"," "
"2016/17","S08000019"," ",1,"Total","d","580"," ","1199.98"," ","360"," ","744.82"," ","30"," ","62.07"," "
"2016/17","S08000019"," ",2,"Total","d","620"," ","852.66"," ","370"," ","508.84"," ","50"," ","68.76"," "
"2016/17","S08000019"," ",3,"Total","d","410"," ","766.33"," ","240"," ","448.58"," ","30"," ","56.07"," "
"2016/17","S08000019"," ",4,"Total","d","260"," ","398.77"," ","160"," ","245.4"," ","20"," ","30.67"," "
"2016/17","S08000019"," ",5,"Total","d","250"," ","386.22"," ","170"," ","262.63"," ","50"," ","77.24"," "
"2016/17","S08000020"," ",1,"Total","d","280"," ","1077.67"," ","190"," ","731.28"," ","30"," ","115.46"," "
"2016/17","S08000020"," ",2,"Total","d","640"," ","774.49"," ","430"," ","520.36"," ","70"," ","84.71"," "
"2016/17","S08000020"," ",3,"Total","d","670"," ","589.58"," ","470"," ","413.59"," ","80"," ","70.4"," "
"2016/17","S08000020"," ",4,"Total","d","680"," ","401.27"," ","470"," ","277.35"," ","50"," ","29.5"," "
"2016/17","S08000020"," ",5,"Total","d","660"," ","336.08"," ","440"," ","224.06"," ","80"," ","40.74"," "
"2016/17","S08000031"," ",1,"Total","d","7090"," ","1686.89"," ","3570"," ","849.4"," ","440"," ","104.69"," "
"2016/17","S08000031"," ",2,"Total","d","2150"," ","1056.01"," ","1090"," ","535.37"," ","100"," ","49.12"," "
"2016/17","S08000031"," ",3,"Total","d","1180"," ","743.84"," ","640"," ","403.44"," ","80"," ","50.43"," "
"2016/17","S08000031"," ",4,"Total","d","940"," ","590.33"," ","550"," ","345.4"," ","170"," ","106.76"," "
"2016/17","S08000031"," ",5,"Total","d","910"," ","414.38"," ","480"," ","218.58"," ","60"," ","27.32"," "
"2016/17","S08000022"," ",1,"Total","d","350"," ","1502.6"," ","230"," ","987.42"," ","20"," ","85.86"," "
"2016/17","S08000022"," ",2,"Total","d","680"," ","1146.34"," ","420"," ","708.04"," ","50"," ","84.29"," "
"2016/17","S08000022"," ",3,"Total","d","650"," ","591.46"," ","460"," ","418.57"," ","60"," ","54.6"," "
"2016/17","S08000022"," ",4,"Total","d","510"," ","518.09"," ","330"," ","335.24"," ","60"," ","60.95"," "
"2016/17","S08000022"," ",5,"Total","d","120"," ","387.68"," ","80"," ","258.46"," ","10"," ","32.31"," "
"2016/17","S08000032"," ",1,"Total","d","2220"," ","1297.65"," ","1120"," ","654.67"," ","80"," ","46.76"," "
"2016/17","S08000032"," ",2,"Total","d","1660"," ","936.68"," ","900"," ","507.84"," ","100"," ","56.43"," "
"2016/17","S08000032"," ",3,"Total","d","1070"," ","868.08"," ","540"," ","438.09"," ","130"," ","105.47"," "
"2016/17","S08000032"," ",4,"Total","d","470"," ","427.01"," ","260"," ","236.22"," ","30"," ","27.26"," "
"2016/17","S08000032"," ",5,"Total","d","290"," ","387.39"," ","160"," ","213.73"," ","10"," ","13.36"," "
"2016/17","S08000024"," ",1,"Total","d","1250"," ","1109.66"," ","730"," ","648.04"," ","90"," ","79.9"," "
"2016/17","S08000024"," ",2,"Total","d","1670"," ","922.78"," ","950"," ","524.93"," ","90"," ","49.73"," "
"2016/17","S08000024"," ",3,"Total","d","1220"," ","778.94"," ","700"," ","446.93"," ","180"," ","114.92"," "
"2016/17","S08000024"," ",4,"Total","d","840"," ","531.45"," ","500"," ","316.34"," ","70"," ","44.29"," "
"2016/17","S08000024"," ",5,"Total","d","1230"," ","452.71"," ","680"," ","250.28"," ","130"," ","47.85"," "
"2016/17","S08000025"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2016/17","S08000025"," ",2,"Total","d","10"," ","328.73"," ","10"," ","328.73"," ","0"," ","0"," "
"2016/17","S08000025"," ",3,"Total","d","30"," ","441.31"," ","20"," ","294.2"," ","0"," ","0"," "
"2016/17","S08000025"," ",4,"Total","d","20"," ","193.99"," ","10"," ","96.99"," ","0"," ","0"," "
"2016/17","S08000025"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2016/17","S08000026"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2016/17","S08000026"," ",2,"Total","d","20"," ","2670.23"," ","10"," ","1335.11"," ","0"," ","0"," "
"2016/17","S08000026"," ",3,"Total","d","40"," ","539.59"," ","30"," ","404.69"," ","0"," ","0"," "
"2016/17","S08000026"," ",4,"Total","d","40"," ","265.99"," ","40"," ","265.99"," ","0"," ","0"," "
"2016/17","S08000026"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2016/17","S08000030"," ",1,"Total","d","880"," ","1254.04"," ","570"," ","812.28"," ","70"," ","99.75"," "
"2016/17","S08000030"," ",2,"Total","d","820"," ","1236.8"," ","490"," ","739.06"," ","50"," ","75.41"," "
"2016/17","S08000030"," ",3,"Total","d","770"," ","834.63"," ","440"," ","476.93"," ","70"," ","75.88"," "
"2016/17","S08000030"," ",4,"Total","d","780"," ","672.49"," ","440"," ","379.36"," ","50"," ","43.11"," "
"2016/17","S08000030"," ",5,"Total","d","380"," ","537.06"," ","210"," ","296.8"," ","40"," ","56.53"," "
"2016/17","S08000028"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2016/17","S08000028"," ",2,"Total","d","50"," ","788.15"," ","30"," ","472.89"," ","0"," ","0"," "
"2016/17","S08000028"," ",3,"Total","d","110"," ","580.63"," ","70"," ","369.49"," ","10"," ","52.78"," "
"2016/17","S08000028"," ",4,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2016/17","S08000028"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2016/17","S92000003","d",1,"Total","d","15210"," ","1409.44"," ","8190"," ","758.93"," ","910"," ","84.33"," "
"2016/17","S92000003","d",2,"Total","d","10480"," ","973.19"," ","5830"," ","541.38"," ","720"," ","66.86"," "
"2016/17","S92000003","d",3,"Total","d","7830"," ","726.6"," ","4590"," ","425.94"," ","740"," ","68.67"," "
"2016/17","S92000003","d",4,"Total","d","5420"," ","498.51"," ","3260"," ","299.84"," ","520"," ","47.83"," "
"2016/17","S92000003","d",5,"Total","d","4480"," ","413.35"," ","2620"," ","241.74"," ","420"," ","38.75"," "
"2017/18","S08000015"," ",1,"Total","d","1300"," ","1139.35"," ","760"," ","666.08"," ","120"," ","105.17"," "
"2017/18","S08000015"," ",2,"Total","d","630"," ","747.95"," ","360"," ","427.4"," ","30"," ","35.62"," "
"2017/18","S08000015"," ",3,"Total","d","330"," ","487.92"," ","210"," ","310.49"," ","50"," ","73.93"," "
"2017/18","S08000015"," ",4,"Total","d","230"," ","411.21"," ","160"," ","286.06"," ","10"," ","17.88"," "
"2017/18","S08000015"," ",5,"Total","d","190"," ","391.64"," ","110"," ","226.74"," ","10"," ","20.61"," "
"2017/18","S08000016"," ",1,"Total","d","80"," ","1085.92"," ","50"," ","678.7"," ","0"," ","0"," "
"2017/18","S08000016"," ",2,"Total","d","240"," ","1235.39"," ","130"," ","669.17"," ","10"," ","51.47"," "
"2017/18","S08000016"," ",3,"Total","d","350"," ","756.66"," ","220"," ","475.61"," ","30"," ","64.86"," "
"2017/18","S08000016"," ",4,"Total","d","140"," ","441.97"," ","90"," ","284.13"," ","10"," ","31.57"," "
"2017/18","S08000016"," ",5,"Total","d","40"," ","388.58"," ","30"," ","291.43"," ","0"," ","0"," "
"2017/18","S08000017"," ",1,"Total","d","240"," ","1806.14"," ","110"," ","827.81"," ","10"," ","75.26"," "
"2017/18","S08000017"," ",2,"Total","d","450"," ","1117.15"," ","200"," ","496.51"," ","20"," ","49.65"," "
"2017/18","S08000017"," ",3,"Total","d","500"," ","874.34"," ","210"," ","367.22"," ","30"," ","52.46"," "
"2017/18","S08000017"," ",4,"Total","d","200"," ","770.53"," ","80"," ","308.21"," ","10"," ","38.53"," "
"2017/18","S08000017"," ",5,"Total","d","110"," ","880.78"," ","30"," ","240.21"," ","0"," ","0"," "
"2017/18","S08000029"," ",1,"Total","d","1110"," ","1504.84"," ","580"," ","786.31"," ","50"," ","67.79"," "
"2017/18","S08000029"," ",2,"Total","d","1040"," ","1316.51"," ","520"," ","658.25"," ","90"," ","113.93"," "
"2017/18","S08000029"," ",3,"Total","d","630"," ","873.63"," ","340"," ","471.48"," ","30"," ","41.6"," "
"2017/18","S08000029"," ",4,"Total","d","500"," ","694.07"," ","280"," ","388.68"," ","40"," ","55.53"," "
"2017/18","S08000029"," ",5,"Total","d","360"," ","483.23"," ","190"," ","255.04"," ","20"," ","26.85"," "
"2017/18","S08000019"," ",1,"Total","d","630"," ","1214.72"," ","380"," ","732.69"," ","40"," ","77.12"," "
"2017/18","S08000019"," ",2,"Total","d","600"," ","990.07"," ","350"," ","577.54"," ","30"," ","49.5"," "
"2017/18","S08000019"," ",3,"Total","d","400"," ","633.85"," ","240"," ","380.31"," ","30"," ","47.54"," "
"2017/18","S08000019"," ",4,"Total","d","320"," ","504.63"," ","210"," ","331.16"," ","60"," ","94.62"," "
"2017/18","S08000019"," ",5,"Total","d","220"," ","330.36"," ","140"," ","210.23"," ","20"," ","30.03"," "
"2017/18","S08000020"," ",1,"Total","d","400"," ","1152.97"," ","250"," ","720.61"," ","30"," ","86.47"," "
"2017/18","S08000020"," ",2,"Total","d","720"," ","784.11"," ","500"," ","544.52"," ","80"," ","87.12"," "
"2017/18","S08000020"," ",3,"Total","d","640"," ","530.22"," ","460"," ","381.09"," ","70"," ","57.99"," "
"2017/18","S08000020"," ",4,"Total","d","610"," ","357.82"," ","390"," ","228.77"," ","50"," ","29.33"," "
"2017/18","S08000020"," ",5,"Total","d","560"," ","331.99"," ","380"," ","225.28"," ","60"," ","35.57"," "
"2017/18","S08000031"," ",1,"Total","d","7430"," ","1847.54"," ","3610"," ","897.66"," ","420"," ","104.44"," "
"2017/18","S08000031"," ",2,"Total","d","2380"," ","1131.61"," ","1200"," ","570.56"," ","220"," ","104.6"," "
"2017/18","S08000031"," ",3,"Total","d","1380"," ","870.96"," ","710"," ","448.11"," ","80"," ","50.49"," "
"2017/18","S08000031"," ",4,"Total","d","1030"," ","635.85"," ","550"," ","339.53"," ","120"," ","74.08"," "
"2017/18","S08000031"," ",5,"Total","d","1040"," ","440.3"," ","530"," ","224.38"," ","50"," ","21.17"," "
"2017/18","S08000022"," ",1,"Total","d","500"," ","1598.36"," ","300"," ","959.02"," ","30"," ","95.9"," "
"2017/18","S08000022"," ",2,"Total","d","560"," ","1016.13"," ","350"," ","635.08"," ","40"," ","72.58"," "
"2017/18","S08000022"," ",3,"Total","d","740"," ","621.25"," ","460"," ","386.18"," ","60"," ","50.37"," "
"2017/18","S08000022"," ",4,"Total","d","480"," ","533.53"," ","310"," ","344.57"," ","40"," ","44.46"," "
"2017/18","S08000022"," ",5,"Total","d","120"," ","452.56"," ","70"," ","263.99"," ","10"," ","37.71"," "
"2017/18","S08000032"," ",1,"Total","d","2470"," ","1388.37"," ","1210"," ","680.13"," ","100"," ","56.21"," "
"2017/18","S08000032"," ",2,"Total","d","1570"," ","930.01"," ","800"," ","473.89"," ","70"," ","41.47"," "
"2017/18","S08000032"," ",3,"Total","d","970"," ","867.91"," ","480"," ","429.48"," ","90"," ","80.53"," "
"2017/18","S08000032"," ",4,"Total","d","590"," ","520.08"," ","280"," ","246.82"," ","40"," ","35.26"," "
"2017/18","S08000032"," ",5,"Total","d","340"," ","394.43"," ","160"," ","185.61"," ","10"," ","11.6"," "
"2017/18","S08000024"," ",1,"Total","d","1200"," ","1159.58"," ","700"," ","676.42"," ","50"," ","48.32"," "
"2017/18","S08000024"," ",2,"Total","d","1980"," ","1032.84"," ","1090"," ","568.58"," ","210"," ","109.54"," "
"2017/18","S08000024"," ",3,"Total","d","1110"," ","741.72"," ","600"," ","400.93"," ","70"," ","46.78"," "
"2017/18","S08000024"," ",4,"Total","d","940"," ","579.02"," ","510"," ","314.15"," ","90"," ","55.44"," "
"2017/18","S08000024"," ",5,"Total","d","1390"," ","492.45"," ","720"," ","255.08"," ","110"," ","38.97"," "
"2017/18","S08000025"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2017/18","S08000025"," ",2,"Total","d","20"," ","556.64"," ","10"," ","278.32"," ","0"," ","0"," "
"2017/18","S08000025"," ",3,"Total","d","50"," ","1203.08"," ","20"," ","481.23"," ","0"," ","0"," "
"2017/18","S08000025"," ",4,"Total","d","40"," ","280.68"," ","30"," ","210.51"," ","0"," ","0"," "
"2017/18","S08000025"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2017/18","S08000026"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2017/18","S08000026"," ",2,"Total","d","20"," ","1446.13"," ","10"," ","723.07"," ","0"," ","0"," "
"2017/18","S08000026"," ",3,"Total","d","40"," ","448.13"," ","30"," ","336.1"," ","0"," ","0"," "
"2017/18","S08000026"," ",4,"Total","d","50"," ","391.51"," ","40"," ","313.21"," ","0"," ","0"," "
"2017/18","S08000026"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2017/18","S08000030"," ",1,"Total","d","990"," ","1324.45"," ","620"," ","829.45"," ","90"," ","120.4"," "
"2017/18","S08000030"," ",2,"Total","d","770"," ","1031.27"," ","470"," ","629.48"," ","60"," ","80.36"," "
"2017/18","S08000030"," ",3,"Total","d","590"," ","706.52"," ","390"," ","467.02"," ","70"," ","83.82"," "
"2017/18","S08000030"," ",4,"Total","d","670"," ","605.24"," ","420"," ","379.4"," ","50"," ","45.17"," "
"2017/18","S08000030"," ",5,"Total","d","370"," ","510.56"," ","230"," ","317.38"," ","30"," ","41.4"," "
"2017/18","S08000028"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2017/18","S08000028"," ",2,"Total","d","40"," ","985.95"," ","20"," ","492.98"," ","0"," ","0"," "
"2017/18","S08000028"," ",3,"Total","d","170"," ","742.59"," ","100"," ","436.81"," ","20"," ","87.36"," "
"2017/18","S08000028"," ",4,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2017/18","S08000028"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2017/18","S92000003","d",1,"Total","d","16350"," ","1507.39"," ","8550"," ","788.27"," ","940"," ","86.66"," "
"2017/18","S92000003","d",2,"Total","d","11020"," ","1015.66"," ","6030"," ","555.76"," ","870"," ","80.18"," "
"2017/18","S92000003","d",3,"Total","d","7910"," ","728.73"," ","4460"," ","410.89"," ","640"," ","58.96"," "
"2017/18","S92000003","d",4,"Total","d","5800"," ","534.58"," ","3360"," ","309.69"," ","520"," ","47.93"," "
"2017/18","S92000003","d",5,"Total","d","4730"," ","436.06"," ","2590"," ","238.77"," ","320"," ","29.5"," "
"2018/19","S08000015"," ",1,"Total","d","1340"," ","1181.32"," ","780"," ","687.64"," ","100"," ","88.16"," "
"2018/19","S08000015"," ",2,"Total","d","620"," ","740.71"," ","390"," ","465.93"," ","20"," ","23.89"," "
"2018/19","S08000015"," ",3,"Total","d","390"," ","574.75"," ","260"," ","383.17"," ","50"," ","73.69"," "
"2018/19","S08000015"," ",4,"Total","d","210"," ","372.74"," ","140"," ","248.5"," ","10"," ","17.75"," "
"2018/19","S08000015"," ",5,"Total","d","210"," ","434.42"," ","130"," ","268.93"," ","10"," ","20.69"," "
"2018/19","S08000016"," ",1,"Total","d","60"," ","816.1"," ","40"," ","544.07"," ","10"," ","136.02"," "
"2018/19","S08000016"," ",2,"Total","d","220"," ","1135.78"," ","120"," ","619.51"," ","10"," ","51.63"," "
"2018/19","S08000016"," ",3,"Total","d","340"," ","732"," ","190"," ","409.06"," ","20"," ","43.06"," "
"2018/19","S08000016"," ",4,"Total","d","200"," ","628.56"," ","100"," ","314.28"," ","10"," ","31.43"," "
"2018/19","S08000016"," ",5,"Total","d","60"," ","583.6"," ","30"," ","291.8"," ","0"," ","0"," "
"2018/19","S08000017"," ",1,"Total","d","340"," ","2572.64"," ","100"," ","756.66"," ","10"," ","75.67"," "
"2018/19","S08000017"," ",2,"Total","d","440"," ","1100.25"," ","190"," ","475.11"," ","20"," ","50.01"," "
"2018/19","S08000017"," ",3,"Total","d","640"," ","1120.41"," ","210"," ","367.63"," ","30"," ","52.52"," "
"2018/19","S08000017"," ",4,"Total","d","200"," ","773.04"," ","70"," ","270.56"," ","20"," ","77.3"," "
"2018/19","S08000017"," ",5,"Total","d","80"," ","635.48"," ","30"," ","238.3"," ","0"," ","0"," "
"2018/19","S08000029"," ",1,"Total","d","1150"," ","1560.68"," ","610"," ","827.84"," ","50"," ","67.86"," "
"2018/19","S08000029"," ",2,"Total","d","1060"," ","1342.62"," ","550"," ","696.64"," ","80"," ","101.33"," "
"2018/19","S08000029"," ",3,"Total","d","670"," ","925.32"," ","330"," ","455.76"," ","30"," ","41.43"," "
"2018/19","S08000029"," ",4,"Total","d","540"," ","743.5"," ","290"," ","399.29"," ","40"," ","55.07"," "
"2018/19","S08000029"," ",5,"Total","d","350"," ","471.46"," ","190"," ","255.93"," ","20"," ","26.94"," "
"2018/19","S08000019"," ",1,"Total","d","670"," ","1293.96"," ","390"," ","753.2"," ","40"," ","77.25"," "
"2018/19","S08000019"," ",2,"Total","d","550"," ","904.5"," ","330"," ","542.7"," ","40"," ","65.78"," "
"2018/19","S08000019"," ",3,"Total","d","380"," ","601.38"," ","240"," ","379.82"," ","20"," ","31.65"," "
"2018/19","S08000019"," ",4,"Total","d","340"," ","535.63"," ","200"," ","315.07"," ","50"," ","78.77"," "
"2018/19","S08000019"," ",5,"Total","d","230"," ","344.21"," ","140"," ","209.52"," ","20"," ","29.93"," "
"2018/19","S08000020"," ",1,"Total","d","400"," ","1172.06"," ","260"," ","761.84"," ","30"," ","87.9"," "
"2018/19","S08000020"," ",2,"Total","d","740"," ","814.36"," ","480"," ","528.23"," ","60"," ","66.03"," "
"2018/19","S08000020"," ",3,"Total","d","660"," ","548.91"," ","450"," ","374.26"," ","70"," ","58.22"," "
"2018/19","S08000020"," ",4,"Total","d","700"," ","409.53"," ","470"," ","274.97"," ","50"," ","29.25"," "
"2018/19","S08000020"," ",5,"Total","d","640"," ","380.07"," ","410"," ","243.48"," ","60"," ","35.63"," "
"2018/19","S08000031"," ",1,"Total","d","7370"," ","1824.63"," ","3510"," ","868.99"," ","400"," ","99.03"," "
"2018/19","S08000031"," ",2,"Total","d","2630"," ","1247.63"," ","1220"," ","578.75"," ","230"," ","109.11"," "
"2018/19","S08000031"," ",3,"Total","d","1410"," ","884.91"," ","700"," ","439.32"," ","100"," ","62.76"," "
